Id,ID mess,Date,Year,Season,Mound ID,Site,Mound,Depth,Species,Tot num,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,Weight,treatment,time,size
2010FallMiddle Bay3Deep,2010FallMiddle Bay3DeepP.Herbstii,9/1/2010,2010,Fall,Middle Bay 3,Middle Bay,3,Deep,P.Herbstii,1,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.118,Old,,
2010FallMiddle Bay3Deep,2010FallMiddle Bay3DeepPolychaete,9/1/2010,2010,Fall,Middle Bay 3,Middle Bay,3,Deep,Polychaete,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,Old,,
2010FallMiddle Bay3Deep,2010FallMiddle Bay3DeepSkilletFish,9/1/2010,2010,Fall,Middle Bay 3,Middle Bay,3,Deep,SkilletFish,1,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,Old,,
2010FallMiddle Bay3Shallow,2010FallMiddle Bay3ShallowE.Depressus,9/1/2010,2010,Fall,Middle Bay 3,Middle Bay,3,Shallow,E.Depressus,28,11.5,11,8.2,14,11.8,11.9,9.6,10.8,11.8,10.2,13.4,10.4,15.8,7.8,6.9,9.9,10.1,8.3,10.4,6.3,8.3,6.7,4.2,6.1,4.9,5.5,7,8.3,,,,,,,,,,,,,,,,,,,,,,,11.011,Old,,
2010FallMiddle Bay3Shallow,2010FallMiddle Bay3ShallowNakedGoby,9/1/2010,2010,Fall,Middle Bay 3,Middle Bay,3,Shallow,NakedGoby,2,46.3,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.065,Old,,
2010FallMiddle Bay3Shallow,2010FallMiddle Bay3ShallowP.Herbstii,9/1/2010,2010,Fall,Middle Bay 3,Middle Bay,3,Shallow,P.Herbstii,2,22.6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.826,Old,,
2010FallMiddle Bay3Shallow,2010FallMiddle Bay3ShallowSkilletFish,9/1/2010,2010,Fall,Middle Bay 3,Middle Bay,3,Shallow,SkilletFish,3,40.1,38.2,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,Old,,
2010FallMiddle Bay3Shallow,2010FallMiddle Bay3ShallowStripedBlenny,9/1/2010,2010,Fall,Middle Bay 3,Middle Bay,3,Shallow,StripedBlenny,1,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.186,Old,,
2009SummerOcracoke10Deep,2009SummerOcracoke10DeepAtlanticOysterDrill,8/27/2009,2009,Summer,Ocracoke 10,Ocracoke,10,Deep,AtlanticOysterDrill,4,14.8,15,14.9,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.279,Old,,
2009SummerOcracoke10Deep,2009SummerOcracoke10DeepE.Depressus,8/27/2009,2009,Summer,Ocracoke 10,Ocracoke,10,Deep,E.Depressus,9,5.8,3.8,4.1,7,4.2,5.7,5.6,9.4,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12,Old,,
2009SummerOcracoke10Deep,2009SummerOcracoke10DeepMussel,8/27/2009,2009,Summer,Ocracoke 10,Ocracoke,10,Deep,Mussel,1,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,Old,,
2009SummerOcracoke10Deep,2009SummerOcracoke10DeepP.Herbstii,8/27/2009,2009,Summer,Ocracoke 10,Ocracoke,10,Deep,P.Herbstii,3,13.9,10.4,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.012,Old,,
2009SummerOcracoke10Deep,2009SummerOcracoke10DeepSeaUrchin,8/27/2009,2009,Summer,Ocracoke 10,Ocracoke,10,Deep,SeaUrchin,1,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,Old,,
2009SummerOcracoke10Deep,2009SummerOcracoke10DeepSkilletFish,8/27/2009,2009,Summer,Ocracoke 10,Ocracoke,10,Deep,SkilletFish,1,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,Old,,
2009SummerOcracoke10Deep,2009SummerOcracoke10DeepSnappingShrimp,8/27/2009,2009,Summer,Ocracoke 10,Ocracoke,10,Deep,SnappingShrimp,2,12.7,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.206,Old,,
2009SummerOcracoke10Deep,2009SummerOcracoke10DeepStripedBlenny,8/27/2009,2009,Summer,Ocracoke 10,Ocracoke,10,Deep,StripedBlenny,1,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.192,Old,,
2009SummerOcracoke10Deep,2009SummerOcracoke10DeepTransverseArc,8/27/2009,2009,Summer,Ocracoke 10,Ocracoke,10,Deep,TransverseArc,1,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.293,Old,,
2009SummerOcracoke10Shallow,2009SummerOcracoke10ShallowAtlanticOysterDrill,8/27/2009,2009,Summer,Ocracoke 10,Ocracoke,10,Shallow,AtlanticOysterDrill,6,23.9,18.6,26.2,26.3,27,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,Old,,
2009SummerOcracoke10Shallow,2009SummerOcracoke10ShallowE.Depressus,8/27/2009,2009,Summer,Ocracoke 10,Ocracoke,10,Shallow,E.Depressus,11,12.8,10.2,6.5,6.4,6.3,5.3,7.3,4.4,4.1,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.597,Old,,
2009SummerOcracoke10Shallow,2009SummerOcracoke10ShallowNakedGoby,8/27/2009,2009,Summer,Ocracoke 10,Ocracoke,10,Shallow,NakedGoby,1,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.365,Old,,
2009SummerOcracoke10Shallow,2009SummerOcracoke10ShallowP.Herbstii,8/27/2009,2009,Summer,Ocracoke 10,Ocracoke,10,Shallow,P.Herbstii,1,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.311,Old,,
2009SummerOcracoke10Shallow,2009SummerOcracoke10ShallowSnappingShrimp,8/27/2009,2009,Summer,Ocracoke 10,Ocracoke,10,Shallow,SnappingShrimp,7,3.4,1.4,6.2,6.9,4,2.6,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.941,Old,,
2009SummerOcracoke26Deep,2009SummerOcracoke26DeepAtlanticOysterDrill,8/27/2009,2009,Summer,Ocracoke 26,Ocracoke,26,Deep,AtlanticOysterDrill,5,27.4,14.3,23.4,34,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.89,Old,,
2009SummerOcracoke26Deep,2009SummerOcracoke26DeepE.Depressus,8/27/2009,2009,Summer,Ocracoke 26,Ocracoke,26,Deep,E.Depressus,12,5.3,5.5,6.9,8,7.2,6.2,5.6,5,3.7,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.779,Old,,
2009SummerOcracoke26Deep,2009SummerOcracoke26DeepNakedGoby,8/27/2009,2009,Summer,Ocracoke 26,Ocracoke,26,Deep,NakedGoby,1,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,Old,,
2009SummerOcracoke26Deep,2009SummerOcracoke26DeepP.Herbstii,8/27/2009,2009,Summer,Ocracoke 26,Ocracoke,26,Deep,P.Herbstii,2,16.2,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.22,Old,,
2009SummerOcracoke26Deep,2009SummerOcracoke26DeepSnappingShrimp,8/27/2009,2009,Summer,Ocracoke 26,Ocracoke,26,Deep,SnappingShrimp,2,8.1,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15,Old,,
2009SummerOcracoke26Shallow,2009SummerOcracoke26ShallowAtlanticOysterDrill,8/27/2009,2009,Summer,Ocracoke 26,Ocracoke,26,Shallow,AtlanticOysterDrill,3,31.7,10.4,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.791,Old,,
2009SummerOcracoke26Shallow,2009SummerOcracoke26ShallowE.Depressus,8/27/2009,2009,Summer,Ocracoke 26,Ocracoke,26,Shallow,E.Depressus,20,15.7,14.2,13.1,7.6,8.7,8.2,4.4,4,5.2,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.992,Old,,
2009SummerOcracoke26Shallow,2009SummerOcracoke26ShallowP.Herbstii,8/27/2009,2009,Summer,Ocracoke 26,Ocracoke,26,Shallow,P.Herbstii,2,25.4,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.079,Old,,
2009SummerOcracoke26Shallow,2009SummerOcracoke26ShallowSeaUrchin,8/27/2009,2009,Summer,Ocracoke 26,Ocracoke,26,Shallow,SeaUrchin,1,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.433,Old,,
2009SummerOcracoke26Shallow,2009SummerOcracoke26ShallowSkilletFish,8/27/2009,2009,Summer,Ocracoke 26,Ocracoke,26,Shallow,SkilletFish,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.084,Old,,
2009SummerOcracoke26Shallow,2009SummerOcracoke26ShallowSnappingShrimp,8/27/2009,2009,Summer,Ocracoke 26,Ocracoke,26,Shallow,SnappingShrimp,3,2.7,6.4,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.957,Old,,
2009SummerOcracoke32Deep,2009SummerOcracoke32DeepAtlanticOysterDrill,8/27/2009,2009,Summer,Ocracoke 32,Ocracoke,32,Deep,AtlanticOysterDrill,1,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105,Old,,
2009SummerOcracoke32Deep,2009SummerOcracoke32DeepE.Depressus,8/27/2009,2009,Summer,Ocracoke 32,Ocracoke,32,Deep,E.Depressus,16,12.1,9.1,4.4,3.3,12.1,4.9,5.8,13.6,7.4,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.63,Old,,
2009SummerOcracoke32Deep,2009SummerOcracoke32DeepNakedGoby,8/27/2009,2009,Summer,Ocracoke 32,Ocracoke,32,Deep,NakedGoby,1,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2,Old,,
2009SummerOcracoke32Deep,2009SummerOcracoke32DeepP.Herbstii,8/27/2009,2009,Summer,Ocracoke 32,Ocracoke,32,Deep,P.Herbstii,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,Old,,
2009SummerOcracoke32Deep,2009SummerOcracoke32DeepSnappingShrimp,8/27/2009,2009,Summer,Ocracoke 32,Ocracoke,32,Deep,SnappingShrimp,4,3.5,7,6,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,Old,,
2009SummerOcracoke32Deep,2009SummerOcracoke32DeepStripedBlenny,8/27/2009,2009,Summer,Ocracoke 32,Ocracoke,32,Deep,StripedBlenny,1,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.336,Old,,
2009FallOcracoke10Deep,2009FallOcracoke10DeepAtlanticOysterDrill,10/21/2009,2009,Fall,Ocracoke 10,Ocracoke,10,Deep,AtlanticOysterDrill,4,23.6,17.1,15.9,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,Old,,
2009FallOcracoke10Deep,2009FallOcracoke10DeepE.Depressus,10/21/2009,2009,Fall,Ocracoke 10,Ocracoke,10,Deep,E.Depressus,7,14.6,9.3,8.5,8.8,8.7,7.8,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,Old,,
2009FallOcracoke10Deep,2009FallOcracoke10DeepMottledBlenny,10/21/2009,2009,Fall,Ocracoke 10,Ocracoke,10,Deep,MottledBlenny,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,Old,,
2009FallOcracoke10Deep,2009FallOcracoke10DeepNakedGoby,10/21/2009,2009,Fall,Ocracoke 10,Ocracoke,10,Deep,NakedGoby,2,24.9,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,Old,,
2009FallOcracoke10Deep,2009FallOcracoke10DeepOphiroid,10/21/2009,2009,Fall,Ocracoke 10,Ocracoke,10,Deep,Ophiroid,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,Old,,
2009FallOcracoke10Deep,2009FallOcracoke10DeepP.Herbstii,10/21/2009,2009,Fall,Ocracoke 10,Ocracoke,10,Deep,P.Herbstii,1,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.69,Old,,
2009FallOcracoke10Deep,2009FallOcracoke10DeepSnappingShrimp,10/21/2009,2009,Fall,Ocracoke 10,Ocracoke,10,Deep,SnappingShrimp,3,8.1,7.4,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,Old,,
2009FallOcracoke26Deep,2009FallOcracoke26DeepAtlanticOysterDrill,10/21/2009,2009,Fall,Ocracoke 26,Ocracoke,26,Deep,AtlanticOysterDrill,2,28.1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.734,Old,,
2009FallOcracoke26Deep,2009FallOcracoke26DeepE.Depressus,10/21/2009,2009,Fall,Ocracoke 26,Ocracoke,26,Deep,E.Depressus,8,9.8,15.7,13.9,6.7,9.4,9.3,10.4,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.543,Old,,
2009FallOcracoke26Deep,2009FallOcracoke26DeepNakedGoby,10/21/2009,2009,Fall,Ocracoke 26,Ocracoke,26,Deep,NakedGoby,1,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151,Old,,
2009FallOcracoke26Deep,2009FallOcracoke26DeepP.Herbstii,10/21/2009,2009,Fall,Ocracoke 26,Ocracoke,26,Deep,P.Herbstii,3,16.7,18.9,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.844,Old,,
2009FallOcracoke26Deep,2009FallOcracoke26DeepSeaUrchin,10/21/2009,2009,Fall,Ocracoke 26,Ocracoke,26,Deep,SeaUrchin,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.196,Old,,
2009FallOcracoke26Deep,2009FallOcracoke26DeepSkilletFish,10/21/2009,2009,Fall,Ocracoke 26,Ocracoke,26,Deep,SkilletFish,1,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.351,Old,,
2009FallOcracoke26Deep,2009FallOcracoke26DeepSnappingShrimp,10/21/2009,2009,Fall,Ocracoke 26,Ocracoke,26,Deep,SnappingShrimp,2,7.1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.651,Old,,
2009FallOcracoke26Deep,2009FallOcracoke26DeepStripedBlenny,10/21/2009,2009,Fall,Ocracoke 26,Ocracoke,26,Deep,StripedBlenny,1,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.676,Old,,
2009FallOcracoke32Deep,2009FallOcracoke32DeepAtlanticOysterDrill,10/21/2009,2009,Fall,Ocracoke 32,Ocracoke,32,Deep,AtlanticOysterDrill,1,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105,Old,,
2009FallOcracoke32Deep,2009FallOcracoke32DeepE.Depressus,10/21/2009,2009,Fall,Ocracoke 32,Ocracoke,32,Deep,E.Depressus,16,12.1,9.1,4.4,3.3,12.1,4.9,5.8,13.6,7.4,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.623,Old,,
2009FallOcracoke32Deep,2009FallOcracoke32DeepNakedGoby,10/21/2009,2009,Fall,Ocracoke 32,Ocracoke,32,Deep,NakedGoby,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2,Old,,
2009FallOcracoke32Deep,2009FallOcracoke32DeepP.Herbstii,10/21/2009,2009,Fall,Ocracoke 32,Ocracoke,32,Deep,P.Herbstii,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,Old,,
2009FallOcracoke32Deep,2009FallOcracoke32DeepSnappingShrimp,10/21/2009,2009,Fall,Ocracoke 32,Ocracoke,32,Deep,SnappingShrimp,4,3.5,7,6,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,Old,,
2009FallOcracoke32Deep,2009FallOcracoke32DeepStripedBlenny,10/21/2009,2009,Fall,Ocracoke 32,Ocracoke,32,Deep,StripedBlenny,1,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.336,Old,,
2010SummerOcracoke20Deep,2010SummerOcracoke20DeepAtlanticOysterDrill,7/1/2010,2010,Summer,Ocracoke 20,Ocracoke,20,Deep,AtlanticOysterDrill,9,23.8,17.1,19.3,13,18.9,18.9,21.4,21.5,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.762,Old,,
2010SummerOcracoke20Deep,2010SummerOcracoke20DeepCrestedBlenny,7/1/2010,2010,Summer,Ocracoke 20,Ocracoke,20,Deep,CrestedBlenny,1,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.064,Old,,
2010SummerOcracoke20Deep,2010SummerOcracoke20DeepE.Depressus,7/1/2010,2010,Summer,Ocracoke 20,Ocracoke,20,Deep,E.Depressus,11,6.7,11.4,12.2,7.8,15.7,6.3,14.6,8.8,11.9,9.3,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.753,Old,,
2010SummerOcracoke20Deep,2010SummerOcracoke20DeepNakedGoby,7/1/2010,2010,Summer,Ocracoke 20,Ocracoke,20,Deep,NakedGoby,1,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.356,Old,,
2010SummerOcracoke20Deep,2010SummerOcracoke20DeepP.Herbstii,7/1/2010,2010,Summer,Ocracoke 20,Ocracoke,20,Deep,P.Herbstii,1,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.477,Old,,
2010SummerOcracoke20Deep,2010SummerOcracoke20DeepSeaUrchin,7/1/2010,2010,Summer,Ocracoke 20,Ocracoke,20,Deep,SeaUrchin,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.056,Old,,
2010SummerOcracoke20Deep,2010SummerOcracoke20DeepSkilletFish,7/1/2010,2010,Summer,Ocracoke 20,Ocracoke,20,Deep,SkilletFish,1,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.385,Old,,
2010SummerOcracoke20Shallow,2010SummerOcracoke20ShallowAtlanticOysterDrill,7/1/2010,2010,Summer,Ocracoke 20,Ocracoke,20,Shallow,AtlanticOysterDrill,2,15.8,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07,Old,,
2010SummerOcracoke20Shallow,2010SummerOcracoke20ShallowE.Depressus,7/1/2010,2010,Summer,Ocracoke 20,Ocracoke,20,Shallow,E.Depressus,19,13.6,16.2,14.1,11.5,8.5,8.2,9.5,10.8,10.8,11.8,12.4,12.7,10.8,9.9,5.4,7.1,8.5,5.5,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.597,Old,,
2010SummerOcracoke20Shallow,2010SummerOcracoke20ShallowFreckledblenny,7/1/2010,2010,Summer,Ocracoke 20,Ocracoke,20,Shallow,Freckledblenny,1,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.428,Old,,
2010SummerOcracoke20Shallow,2010SummerOcracoke20ShallowNakedGoby,7/1/2010,2010,Summer,Ocracoke 20,Ocracoke,20,Shallow,NakedGoby,1,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.264,Old,,
2010SummerOcracoke20Shallow,2010SummerOcracoke20ShallowP.Herbstii,7/1/2010,2010,Summer,Ocracoke 20,Ocracoke,20,Shallow,P.Herbstii,4,21.1,17,7.5,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.381,Old,,
2010SummerOcracoke20Shallow,2010SummerOcracoke20ShallowSkilletFish,7/1/2010,2010,Summer,Ocracoke 20,Ocracoke,20,Shallow,SkilletFish,1,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.909,Old,,
2010SummerOcracoke20Shallow,2010SummerOcracoke20ShallowStripedBlenny,7/1/2010,2010,Summer,Ocracoke 20,Ocracoke,20,Shallow,StripedBlenny,1,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,Old,,
2010SummerOcracoke26Deep,2010SummerOcracoke26DeepAtlanticOysterDrill,7/1/2010,2010,Summer,Ocracoke 26,Ocracoke,26,Deep,AtlanticOysterDrill,2,16.6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.749,Old,,
2010SummerOcracoke26Deep,2010SummerOcracoke26DeepE.Depressus,7/1/2010,2010,Summer,Ocracoke 26,Ocracoke,26,Deep,E.Depressus,11,10.2,7.8,10.6,7.4,7.3,7.8,6.9,5.1,4.7,3,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.996,Old,,
2010SummerOcracoke26Deep,2010SummerOcracoke26DeepFloridaRocksnail,7/1/2010,2010,Summer,Ocracoke 26,Ocracoke,26,Deep,FloridaRocksnail,0.749,5,80.9,72.6,66.5,67.3,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.546,Old,,
2010SummerOcracoke26Deep,2010SummerOcracoke26DeepP.Herbstii,7/1/2010,2010,Summer,Ocracoke 26,Ocracoke,26,Deep,P.Herbstii,3,20.1,14,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.991,Old,,
2010SummerOcracoke26Shallow,2010SummerOcracoke26ShallowAtlanticOysterDrill,7/1/2010,2010,Summer,Ocracoke 26,Ocracoke,26,Shallow,AtlanticOysterDrill,10,29.4,25,23.9,22.6,21,19.6,17.1,16,14.9,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.874,Old,,
2010SummerOcracoke26Shallow,2010SummerOcracoke26ShallowE.Depressus,7/1/2010,2010,Summer,Ocracoke 26,Ocracoke,26,Shallow,E.Depressus,6,13.1,11.6,7.6,7.4,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.567,Old,,
2010SummerOcracoke26Shallow,2010SummerOcracoke26ShallowFreckledblenny,7/1/2010,2010,Summer,Ocracoke 26,Ocracoke,26,Shallow,Freckledblenny,2,16,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139,Old,,
2010SummerOcracoke26Shallow,2010SummerOcracoke26ShallowP.Herbstii,7/1/2010,2010,Summer,Ocracoke 26,Ocracoke,26,Shallow,P.Herbstii,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,Old,,
2010SummerOcracoke26Shallow,2010SummerOcracoke26ShallowSkilletFish,7/1/2010,2010,Summer,Ocracoke 26,Ocracoke,26,Shallow,SkilletFish,2,32.3,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.807,Old,,
2010SummerOcracoke32Deep,2010SummerOcracoke32DeepE.Depressus,7/1/2010,2010,Summer,Ocracoke 32,Ocracoke,32,Deep,E.Depressus,3,11.1,7,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,Old,,
2010SummerOcracoke32Deep,2010SummerOcracoke32DeepNakedGoby,7/1/2010,2010,Summer,Ocracoke 32,Ocracoke,32,Deep,NakedGoby,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,Old,,
2010SummerOcracoke32Deep,2010SummerOcracoke32DeepP.Herbstii,7/1/2010,2010,Summer,Ocracoke 32,Ocracoke,32,Deep,P.Herbstii,6,18.7,13.8,11.6,11.7,10.8,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.821,Old,,
2010SummerOcracoke32Deep,2010SummerOcracoke32DeepToadfish,7/1/2010,2010,Summer,Ocracoke 32,Ocracoke,32,Deep,Toadfish,1,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212,Old,,
2010SummerOcracoke32Shallow,2010SummerOcracoke32ShallowAtlanticOysterDrill,7/1/2010,2010,Summer,Ocracoke 32,Ocracoke,32,Shallow,AtlanticOysterDrill,23,30.4,31.7,20.1,14.6,18.6,23.3,30.2,20,24.6,19.4,29.9,27.6,26.8,13.8,16.4,17.1,6.4,25.7,21.2,16.8,24.7,26.4,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.618,Old,,
2010SummerOcracoke32Shallow,2010SummerOcracoke32ShallowE.Depressus,7/1/2010,2010,Summer,Ocracoke 32,Ocracoke,32,Shallow,E.Depressus,16,8.3,11.1,14.6,8.3,8,9.7,13.9,8.1,6.9,9.9,4.1,7.2,8,6.3,14.5,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.614,Old,,
2010SummerOcracoke32Shallow,2010SummerOcracoke32ShallowNakedGoby,7/1/2010,2010,Summer,Ocracoke 32,Ocracoke,32,Shallow,NakedGoby,1,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.172,Old,,
